Date,Open,High,Low,Close,Adj Close,Volume
2020-06-01,4770.000000,5250.000000,4400.000000,4800.000000,3910.967529,964913600
2020-07-01,4800.000000,5450.000000,4770.000000,5150.000000,4332.172852,741740200
2020-08-01,5100.000000,5550.000000,4860.000000,5100.000000,4290.112305,563331600
2020-09-01,5175.000000,5350.000000,4310.000000,4460.000000,3751.745850,883508400
2020-10-01,4490.000000,5500.000000,4490.000000,5425.000000,4563.501953,710797000
2020-11-01,5325.000000,6025.000000,5200.000000,5300.000000,4484.561523,1341964300
2020-12-01,5425.000000,6275.000000,5400.000000,6025.000000,5098.015137,1402216900
2021-01-01,6025.000000,6925.000000,5950.000000,6100.000000,5161.475586,948756900
2021-02-01,5850.000000,6275.000000,5350.000000,5400.000000,4569.175781,1293447600
2021-03-01,5500.000000,5800.000000,5225.000000,5275.000000,4463.406738,1384615200
2021-04-01,5350.000000,5675.000000,5025.000000,5500.000000,4653.790039,1044096200
2021-05-01,5450.000000,5600.000000,5025.000000,5250.000000,4442.253418,714374500
2021-06-01,5250.000000,5425.000000,4710.000000,4940.000000,4247.131348,919839000
2021-07-01,4990.000000,5100.000000,4640.000000,4720.000000,4057.987793,759876500
2021-08-01,4730.000000,5300.000000,4730.000000,5225.000000,4492.158203,826503200
2021-09-01,5225.000000,5550.000000,5050.000000,5500.000000,4728.587891,743619400
2021-10-01,5450.000000,6450.000000,5400.000000,6025.000000,5179.952637,1426587800
2021-11-01,6050.000000,6375.000000,5750.000000,5775.000000,5004.526367,1134485600
2021-12-01,5825.000000,6050.000000,5600.000000,5700.000000,4939.532227,823260200
2022-01-01,5675.000000,5875.000000,5375.000000,5475.000000,4744.551270,634350800
2022-02-01,5475.000000,5800.000000,5250.000000,5800.000000,5026.190918,1036019400
2022-03-01,5800.000000,6775.000000,5500.000000,6575.000000,5697.793457,1433067600
2022-04-01,6775.000000,7700.000000,6625.000000,7575.000000,6564.378418,846731600
2022-05-01,7575.000000,7575.000000,6625.000000,7350.000000,6369.396973,852535600
2022-06-01,7350.000000,7500.000000,6500.000000,6625.000000,5892.020996,1009481000
2022-07-01,6675.000000,6675.000000,5825.000000,6325.000000,5625.212891,1091507500
2022-08-01,6425.000000,7050.000000,6275.000000,6975.000000,6203.297363,970082700
2022-09-01,6975.000000,7300.000000,6600.000000,6625.000000,5892.020996,999920800
2022-10-01,6650.000000,6825.000000,6200.000000,6650.000000,5914.255371,834940500
2022-11-01,6650.000000,6675.000000,6025.000000,6050.000000,5454.196289,1148746600
2022-12-01,6100.000000,6200.000000,5550.000000,5700.000000,5138.664551,1358050200
2023-01-01,5725.000000,6025.000000,5200.000000,6000.000000,5409.120605,1052183600
2023-02-01,6000.000000,6275.000000,5550.000000,6100.000000,5499.272461,768828600
2023-03-01,6100.000000,6175.000000,5675.000000,6000.000000,5409.120605,865976100
2023-04-01,6050.000000,6750.000000,5875.000000,6750.000000,6085.260742,855283800
2023-05-01,6750.000000,6775.000000,6050.000000,6450.000000,5814.804199,1344059300
2023-06-01,6450.000000,7000.000000,6450.000000,6775.000000,6665.256348,807089500
2023-07-01,6775.000000,6950.000000,6375.000000,6850.000000,6739.041504,807230400
2023-08-01,6875.000000,6900.000000,6375.000000,6450.000000,6345.520508,696313900
2023-09-01,6475.000000,6650.000000,6125.000000,6225.000000,6124.165527,755502600
2023-10-01,6275.000000,6350.000000,5600.000000,5775.000000,5681.454590,957890500
2023-11-01,5900.000000,6000.000000,5400.000000,5400.000000,5400.000000,947784600
2023-12-01,5450.000000,5825.000000,5450.000000,5650.000000,5650.000000,941764600
